roi,revenue_mln
-45.215775112927815,0.27392112443536093
-45.21199542999148,0.2739400228500426
-67.01218231035547,0.16493908844822264
-96.12454725821252,0.01937726370893747
-77.06894454677156,0.11465527726614216
-18.872626458867646,0.40563686770566176
-37.14136955586868,0.3142931522206566
-50.57092892081189,0.24714535539594057
-79.42077155000315,0.10289614224998421
-59.90701135270975,0.20046494323645128
-92.03236443016536,0.039838177849173234
-74.08002233918555,0.12959988830407226
-66.25518728788762,0.16872406356056185
-69.2255084659493,0.15387245767025345
-35.59688951387724,0.3220155524306138
-96.1919876029452,0.019040061985273943
-82.0773538651825,0.0896132306740875
-95.06857068934234,0.02465714655328835
-91.56513297673096,0.04217433511634516
-56.8353087641161,0.2158234561794195
-100.0,0.0
-40.76865360108069,0.2961567319945965
-66.29632084033355,0.16851839579833222
-58.2451955988271,0.20877402200586448
-51.77100158170398,0.24114499209148008
-71.07567653703039,0.14462161731484807
-33.661231740985265,0.3316938412950737
-64.95772262060294,0.17521138689698534
-44.84514655002372,0.2757742672498814
-65.07939751931767,0.17460301240341172
-52.57973501467033,0.2371013249266484
-52.86574821025608,0.2356712589487196
-53.62321583021604,0.2318839208489198
-84.85479208216631,0.07572603958916843
-48.880720139095914,0.25559639930452044
-68.13665788519376,0.15931671057403116
-43.91612167117556,0.2804193916441222
-100.0,0.0
-97.37541382793242,0.01312293086033789
-50.72842953737171,0.24635785231314142
-12.476337114662527,0.43761831442668736
-38.69748094869294,0.3065125952565353
-77.40946260714236,0.11295268696428822
-100.0,0.0
-41.053922929550545,0.29473038535224727
-62.05569443987119,0.18972152780064405
-44.93101484963302,0.2753449257518349
-57.05870606605124,0.21470646966974377
-59.24380293059961,0.20378098534700195
15.475138925846332,0.5773756946292317
-60.15637655728517,0.19921811721357413
-64.06237778707309,0.1796881110646346
-63.098180495000555,0.1845090975249972
-74.88614073233819,0.12556929633830907
-34.74150778787468,0.3262924610606266
-69.02434524952422,0.15487827375237895
-43.776971794780884,0.2811151410260956
-52.73971862720519,0.23630140686397405
-28.90342188437688,0.3554828905781156
-49.281132729888746,0.2535943363505563
-90.95369339152161,0.04523153304239194
-93.8389741085189,0.030805129457405517
-24.07221566130353,0.37963892169348235
-75.52833681797046,0.12235831591014773
-93.6888413211646,0.03155579339417702
-77.08210713953466,0.11458946430232675
-27.739150842652872,0.36130424578673564
-96.22992344256409,0.01885038278717957
-82.10446948366351,0.08947765258168247
-77.01039563256427,0.11494802183717866
-91.91810901717335,0.04040945491413328
-90.21243210488939,0.04893783947555311
-98.72724426693007,0.006363778665349679
-71.76498502899801,0.14117507485500996
-69.0537967280634,0.15473101635968303
-77.41168760722718,0.11294156196386405
-100.0,0.0
-28.02714421285726,0.3598642789357137
-93.90507217275919,0.030474639136204018
-52.907303264722685,0.23546348367638661
-87.41751513058355,0.06291242434708225
-42.95110033822633,0.28524449830886833
-35.616521551858035,0.3219173922407098
-82.38810169968508,0.0880594915015746
-100.0,0.0
-42.25032349133654,0.2887483825433173
-12.147945236897062,0.4392602738155147
-49.39554745172362,0.2530222627413819
-55.904479043884734,0.2204776047805763
-39.08773955076048,0.3045613022461976
-40.48329474497403,0.29758352627512985
-81.14767433063803,0.09426162834680991
-76.81508445654714,0.11592457771726433
-44.410113518981866,0.2779494324050907
-63.67380988470135,0.18163095057649328
-26.41312255450121,0.36793438722749394
-77.96791191654997,0.11016044041725022
-40.85178783498772,0.2957410608250614
-51.25923516915235,0.24370382415423825
-63.2254480538172,0.183872759730914
-30.002276228709,0.349988618856455
-42.65123640644312,0.2867438179677844
-85.6369171781149,0.07181541410942552
-43.66789080561614,0.2816605459719193
-24.92370838025002,0.3753814580987499
-63.32767063736284,0.18336164681318576
-66.34326148941258,0.1682836925529371
-77.08283539906951,0.11458582300465248
-60.34703789988141,0.198264810500593
-42.49488045783393,0.28752559771083036
-80.8588851933354,0.09570557403332301
-94.34585614125612,0.028270719293719382
-69.58545691280425,0.15207271543597878
-95.19706578211097,0.02401467108944516
-46.65259078360633,0.26673704608196835
-70.88494311208676,0.1455752844395662
-100.0,0.0
-68.89304884537015,0.15553475577314926
-64.91364759678801,0.1754317620160599
-48.54245884286436,0.25728770578567817
-63.70825365189312,0.1814587317405344
-12.32840671327018,0.4383579664336491
-73.23224111068876,0.13383879444655622
-61.59179970873231,0.19204100145633846
-62.6252707720069,0.1868736461399655
-67.2099077654853,0.16395046117257353
-56.366694259873974,0.2181665287006301
-46.193079153120586,0.26903460423439707
-25.813808583254215,0.3709309570837289
-100.0,0.0
-73.01895086240104,0.1349052456879948
-71.42274044265926,0.1428862977867037
-36.07524751628301,0.319623762418585
-69.09854747636082,0.15450726261819595
-100.0,0.0
-57.76197796258733,0.21119011018706332
-60.859419171962735,0.19570290414018635
-55.41450087318074,0.22292749563409633
-86.53476737192555,0.06732616314037218
-16.147074462130018,0.4192646276893499
-68.26172917819761,0.15869135410901197
-64.80349128810374,0.17598254355948129
-82.95940229105003,0.0852029885447499
-83.75005111925316,0.08124974440373424
-91.19226938134656,0.04403865309326718
-70.0334400964581,0.1498327995177096
-84.4281081315468,0.07785945934226607
-7.539098438132097,0.4623045078093395
-100.0,0.0
-88.783942555658,0.05608028722170999
-70.24016399125037,0.14879918004374812
-42.81910004851213,0.28590449975743937
-70.55502248418526,0.14722488757907368
-42.756035892781185,0.28621982053609407
-85.17356860434495,0.07413215697827527
-58.48747107411463,0.2075626446294269
-15.509155943601183,0.4224542202819941
-84.68735703314995,0.07656321483425027
-49.29674296185218,0.2535162851907391
-54.721236752978065,0.2263938162351097
-100.0,0.0
-75.02475883853772,0.12487620580731139
-31.14408404831659,0.34427957975841705
-56.55414100804339,0.21722929495978302
-90.92522864530774,0.045373856773461285
-42.37813079296829,0.28810934603515853
-72.22252411516206,0.13888737942418972
-50.81503244691743,0.24592483776541285
-50.38469095822371,0.24807654520888148
-88.53815309044828,0.057309234547758575
-39.8513256445332,0.300743371777334
-85.7017551335504,0.07149122433224797
-93.31086393728674,0.033445680313566345
-82.52114764597033,0.08739426177014835
-68.82882739446924,0.15585586302765378
-57.20910315200861,0.21395448423995694
-79.70876868297042,0.10145615658514796
-40.99950733685929,0.29500246331570357
-53.58509734582668,0.23207451327086662
-77.72444426289547,0.11137777868552262
-37.32160924502919,0.31339195377485407
-30.38090924371215,0.34809545378143925
-62.51746675534473,0.18741266622327635
-65.48426135111967,0.17257869324440167
-100.0,0.0
-70.39572939774155,0.14802135301129224
-67.4363957287083,0.16281802135645854
-53.7403212433752,0.231298393783124
-64.29659264363451,0.17851703678182745
-53.77482300662003,0.23112588496689984
-20.86504364020754,0.3956747817989623
-73.5182168018795,0.1324089159906025
-72.52480312667977,0.13737598436660117
-93.39707434445361,0.03301462827773194
-60.22093027402005,0.1988953486298998
-35.08130146761198,0.3245934926619401
-100.0,0.0
-76.98614711784153,0.1150692644107924
-59.08315044632862,0.20458424776835696
-38.31370195090721,0.30843149024546396
-50.23290206564119,0.24883548967179403
-51.697356423925235,0.2415132178803738
-65.72226494823727,0.17138867525881368
-47.707289361767465,0.26146355319116266
-34.12490093026885,0.32937549534865573
-100.0,0.0
-41.41491324400168,0.2929254337799916
-62.51938280272227,0.18740308598638863
-73.52012408710496,0.13239937956447523
-100.0,0.0
-95.21304397077294,0.023934780146135315
-16.682168565121145,0.41658915717439426
-77.56501358325394,0.11217493208373032
-87.67267273604801,0.06163663631975996
-71.64351928937735,0.14178240355311322
-79.00885770047432,0.10495571149762842
-56.82758590257868,0.21586207048710657
-21.30169188146399,0.39349154059268004
-74.96469262378096,0.1251765368810952
-56.06402932265635,0.21967985338671828
-89.26625360306723,0.053668731984663876
-21.22024382126193,0.39389878089369035
-55.17746320372168,0.22411268398139159
-87.59742661455662,0.06201286692721686
-36.930963772075444,0.3153451811396228
-29.38807018921905,0.35305964905390474
-55.88121521919297,0.22059392390403515
-100.0,0.0
-14.45997924702871,0.42770010376485645
-52.08871120850698,0.2395564439574651
-30.14147200608537,0.34929263996957316
-74.05339808972302,0.12973300955138492
-70.16897767178317,0.14915511164108414
-57.18231864054679,0.214088406797266
-31.59689596847245,0.34201552015763775
-56.352295199817306,0.21823852400091345
-92.06208705443065,0.03968956472784674
-53.316602122873945,0.23341698938563024
-18.430250140031458,0.4078487492998427
-58.321268304519606,0.20839365847740196
-56.69934888325299,0.21650325558373504
-92.20774854040357,0.038961257297982194
-95.79053795211325,0.021047310239433736
-76.26765660237862,0.11866171698810692
-68.32953180149805,0.15835234099250975
-57.34538941300307,0.2132730529349847
-55.766403712393455,0.22116798143803276
-19.13500890262938,0.4043249554868531
-58.50287146811455,0.2074856426594273
-32.84635998951766,0.3357682000524117
-61.00329935318661,0.19498350323406693
-23.038173172812215,0.3848091341359389
-100.0,0.0
-75.27376955812319,0.12363115220938403
-34.92261744236631,0.32538691278816845
-64.37744911369172,0.1781127544315414
-36.23648945438862,0.3188175527280569
-50.17688513323289,0.2491155743338356
-35.87048510936137,0.32064757445319314
-44.360517142121346,0.27819741428939326
-42.815078219036984,0.2859246089048151
-21.927158491031882,0.3903642075448406
-34.83484646171071,0.32582576769144644
-34.64778808325486,0.3267610595837257
-59.4791132962863,0.20260443351856847
-74.84311759736919,0.12578441201315405
-76.82551245592593,0.11587243772037037
-40.84325007169183,0.29578374964154086
-100.0,0.0
-93.34638235470116,0.033268088226494186
-84.5727981091528,0.07713600945423597
-66.31687190544942,0.16841564047275293
-100.0,0.0
-27.889762689047636,0.3605511865547618
-44.689407236489956,0.27655296381755023
-9.372897998505959,0.4531355100074702
-32.90269211931678,0.3354865394034161
-33.71481298081561,0.33142593509592194
-2.584795126763584,0.4870760243661821
-74.56525731779158,0.1271737134110421
-98.35353059309679,0.00823234703451603
-65.92748460440663,0.17036257697796686
-81.04571565936634,0.09477142170316832
-66.55217757715425,0.1672391121142287
-86.79130077189005,0.06604349614054972
-45.51326358535721,0.27243368207321395
-46.91370281635907,0.26543148591820465
-60.686800779802866,0.19656599610098568
-52.051492260640806,0.23974253869679593
-63.623743039009774,0.18188128480495117
-40.81546764624282,0.2959226617687859
-58.223450268230714,0.20888274865884643
-66.77157206366769,0.16614213968166158
-36.286110460645126,0.31856944769677437
-27.83619211156221,0.36081903944218896
-25.881279958132332,0.37059360020933835
-85.26210942141536,0.07368945289292322
-73.63385734800248,0.13183071325998758
-100.0,0.0
-66.08584230111241,0.169570788494438
-49.38459656944833,0.2530770171527584
-63.387785064080994,0.18306107467959504
-10.743600330400449,0.44628199834799775
-70.3531473242693,0.14823426337865347
-87.76807539512575,0.06115962302437131
-45.497341666635826,0.27251329166682087
-56.17515743627142,0.21912421281864292
-45.97850520917384,0.2701074739541308
-52.25030788810741,0.23874846055946297
-53.78148570074301,0.23109257149628493
-100.0,0.0
-78.52331702850373,0.10738341485748139
-75.05930913145062,0.1247034543427469
-68.87664127385015,0.1556167936307492
-71.43856220563625,0.14280718897181874
-49.46890914062012,0.2526554542968994
-44.67136457418318,0.2766431771290841
-88.8683909885498,0.05565804505725097
-42.47947941850311,0.28760260290748446
-45.05693523808492,0.2747153238095754
-48.11811056024957,0.25940944719875214
-96.17077775585892,0.019146111220705447
-48.76065560487246,0.2561967219756377
-57.892973991421684,0.2105351300428916
-35.4877531833203,0.3225612340833985
-14.480693997415727,0.42759653001292136
-19.488064143003527,0.4025596792849824
-57.12642417755285,0.21436787911223573
-60.047823768514554,0.19976088115742724
-43.87887030588436,0.2806056484705782
-88.4448967709041,0.057775516145479544
-97.00722300012245,0.014963884999387694
-72.05435183737241,0.13972824081313795
-28.863037915445734,0.35568481042277134
